"","stock","species","broodyear","recruits","spawners","stock.id"
"9051","PWS","Chum",1972,444157,269190,108
"9062","PWS","Chum",1973,738898,491270,108
"9072","PWS","Chum",1974,646001,166900,108
"9082","PWS","Chum",1975,434424,47290,108
"9092","PWS","Chum",1976,554327,73500,108
"9102","PWS","Chum",1977,2017468,166205,108
"9112","PWS","Chum",1978,1598758,156230,108
"9122","PWS","Chum",1979,1334614,84825,108
"9132","PWS","Chum",1980,1431521,72113,108
"9142","PWS","Chum",1981,1383316,128737,108
"9152","PWS","Chum",1982,1912281,261755,108
"9162","PWS","Chum",1983,2264012,285575,108
"9172","PWS","Chum",1984,2294355,168742,108
"9182","PWS","Chum",1985,882020,89611,108
"9192","PWS","Chum",1986,1242222,227538,108
"9202","PWS","Chum",1987,451332,312902,108
"9213","PWS","Chum",1988,359598,484980,108
"9222","PWS","Chum",1989,820800,239659,108
"9232","PWS","Chum",1990,769812,301660,108
"9242","PWS","Chum",1991,672304,112928,108
"9252","PWS","Chum",1992,1329207,85506,108
"9262","PWS","Chum",1993,1588083,114718,108
"9272","PWS","Chum",1994,962530,97968,108
"9282","PWS","Chum",1995,2519843,147483,108
"9292","PWS","Chum",1996,3796760,292331,108
"9302","PWS","Chum",1997,2509802,172137,108
"9313","PWS","Chum",1998,4050278,209806,108
"9322","PWS","Chum",1999,2655455,336499,108
"9332","PWS","Chum",2000,1692941,363173,108
"9342","PWS","Chum",2001,1657611,347738,108
"9352","PWS","Chum",2002,1605563,257717,108
"9362","PWS","Chum",2003,2758870,413580,108
"9372","PWS","Chum",2004,4645827,219669,108
"9442","Kamishak","Chum",1971,30868,23000,109
"9452","Kamishak","Chum",1972,132348,16600,109
"9462","Kamishak","Chum",1973,127359,42000,109
"9472","Kamishak","Chum",1974,184269,25200,109
"9481","Kamishak","Chum",1975,93211,26000,109
"9491","Kamishak","Chum",1976,103421,83500,109
"9501","Kamishak","Chum",1977,158501,61700,109
"9512","Kamishak","Chum",1978,215746,135600,109
"9521","Kamishak","Chum",1979,274401,64500,109
"9531","Kamishak","Chum",1980,153895,67500,109
"9541","Kamishak","Chum",1981,41139,85000,109
"9551","Kamishak","Chum",1982,153570,106800,109
"9561","Kamishak","Chum",1983,212565,131500,109
"9571","Kamishak","Chum",1984,339479,83300,109
"9581","Kamishak","Chum",1985,112009,33000,109
"9591","Kamishak","Chum",1986,42497,91900,109
"9601","Kamishak","Chum",1987,58249,102000,109
"9612","Kamishak","Chum",1988,70551,118900,109
"9622","Kamishak","Chum",1989,67100,104200,109
"9632","Kamishak","Chum",1990,65414,38900,109
"9642","Kamishak","Chum",1991,80500,50400,109
"9662","Kamishak","Chum",1993,63503,66500,109
"9672","Kamishak","Chum",1994,75220,65400,109
"9682","Kamishak","Chum",1995,100623,70200,109
"9692","Kamishak","Chum",1996,259869,78000,109
"9702","Kamishak","Chum",1997,254466,63500,109
"9713","Kamishak","Chum",1998,177404,75200,109
"9732","Kamishak","Chum",2000,361995,193800,109
"9742","Kamishak","Chum",2001,206943,169700,109
"9752","Kamishak","Chum",2002,237294,142800,109
"9762","Kamishak","Chum",2003,85837,196900,109
"9772","Kamishak","Chum",2004,164409,184600,109
"9782","Kamishak","Chum",2005,147774,123000,109
"9792","Kamishak","Chum",2006,152782,180800,109
"9842","Outer CIn","Chum",1970,19324,19500,110
"9852","Outer CIn","Chum",1971,52748,18500,110
"9862","Outer CIn","Chum",1972,17912,14000,110
"9872","Outer CIn","Chum",1973,103567,19000,110
"9882","Outer CIn","Chum",1974,60724,7400,110
"9892","Outer CIn","Chum",1975,244758,41400,110
"9902","Outer CIn","Chum",1976,74446,17500,110
"9913","Outer CIn","Chum",1977,285493,33400,110
"9922","Outer CIn","Chum",1978,84775,41500,110
"9932","Outer CIn","Chum",1979,77003,64200,110
"9942","Outer CIn","Chum",1980,43877,42200,110
"9952","Outer CIn","Chum",1981,29344,47100,110
"9962","Outer CIn","Chum",1982,26501,21700,110
"9972","Outer CIn","Chum",1983,49963,49800,110
"9982","Outer CIn","Chum",1984,96902,40800,110
"9992","Outer CIn","Chum",1985,11143,17500,110
"10002","Outer CIn","Chum",1986,5814,14800,110
"10013","Outer CIn","Chum",1987,41837,21300,110
"10022","Outer CIn","Chum",1988,14781,25700,110
"10032","Outer CIn","Chum",1989,12570,11100,110
"10042","Outer CIn","Chum",1990,25232,5200,110
"10052","Outer CIn","Chum",1991,20774,27500,110
"10062","Outer CIn","Chum",1992,17903,14600,110
"10072","Outer CIn","Chum",1993,22775,11600,110
"10082","Outer CIn","Chum",1994,16311,25200,110
"10092","Outer CIn","Chum",1995,45362,20300,110
"10102","Outer CIn","Chum",1996,39902,17900,110
"10112","Outer CIn","Chum",1997,17608,21200,110
"10121","Outer CIn","Chum",1998,46510,15700,110
"10131","Outer CIn","Chum",1999,40237,43300,110
"10141","Outer CIn","Chum",2000,72111,39600,110
"10151","Outer CIn","Chum",2001,47124,17200,110
"10161","Outer CIn","Chum",2002,37683,42700,110
"10171","Outer CIn","Chum",2003,12449,40100,110
"10181","Outer CIn","Chum",2004,135819,44200,110
"10191","Outer CIn","Chum",2005,56926,34600,110
"10202","Outer CIn","Chum",2006,42563,24800,110
"10252","S CIn","Chum",1970,3225,900,111
"10262","S CIn","Chum",1971,8428,1000,111
"10272","S CIn","Chum",1972,1917,1500,111
"10282","S CIn","Chum",1973,11934,2000,111
"10292","S CIn","Chum",1974,10325,500,111
"10302","S CIn","Chum",1975,10421,3000,111
"10313","S CIn","Chum",1976,5705,400,111
"10322","S CIn","Chum",1977,25720,5200,111
"10332","S CIn","Chum",1978,20966,4800,111
"10342","S CIn","Chum",1979,16181,2200,111
"10352","S CIn","Chum",1980,11698,1100,111
"10362","S CIn","Chum",1981,6009,4800,111
"10372","S CIn","Chum",1982,6160,2500,111
"10381","S CIn","Chum",1983,6530,1900,111
"10391","S CIn","Chum",1984,10742,2100,111
"10402","S CIn","Chum",1985,4441,500,111
"10413","S CIn","Chum",1986,5033,600,111
"10422","S CIn","Chum",1987,3034,1500,111
"10431","S CIn","Chum",1988,3280,3000,111
"10442","S CIn","Chum",1989,5288,1300,111
"10452","S CIn","Chum",1990,7830,2600,111
"10462","S CIn","Chum",1991,8330,1100,111
"10472","S CIn","Chum",1992,7211,1400,111
"10482","S CIn","Chum",1993,8358,2500,111
"10492","S CIn","Chum",1994,9055,5200,111
"10501","S CIn","Chum",1995,11224,3800,111
"10513","S CIn","Chum",1996,16739,3700,111
"10522","S CIn","Chum",1997,9780,4100,111
"10532","S CIn","Chum",1998,10103,5100,111
"10541","S CIn","Chum",1999,8630,6600,111
"10552","S CIn","Chum",2000,2572,11400,111
"10562","S CIn","Chum",2001,2448,6000,111
"10572","S CIn","Chum",2002,4382,5300,111
"10582","S CIn","Chum",2003,3464,2900,111
"10592","S CIn","Chum",2004,3260,1200,111
"10602","S CIn","Chum",2005,3274,700,111
"10613","S CIn","Chum",2006,2903,2200,111
"10661","Upper CIn","Chum",1971,25897,5000,112
"10681","Upper CIn","Chum",1973,55283,8450,112
"10691","Upper CIn","Chum",1974,32739,1800,112
"10701","Upper CIn","Chum",1975,18204,4400,112
"10712","Upper CIn","Chum",1976,33137,16900,112
"10721","Upper CIn","Chum",1977,17812,12700,112
"10731","Upper CIn","Chum",1978,34870,6950,112
"10741","Upper CIn","Chum",1979,25169,2750,112
"10751","Upper CIn","Chum",1980,26931,6100,112
"10761","Upper CIn","Chum",1981,10481,9275,112
"10771","Upper CIn","Chum",1982,27912,18100,112
"10781","Upper CIn","Chum",1983,34635,12100,112
"10801","Upper CIn","Chum",1985,10918,3750,112
"10812","Upper CIn","Chum",1986,16550,9925,112
"10821","Upper CIn","Chum",1987,23183,7725,112
"10842","Upper CIn","Chum",1989,1809,2850,112
"10851","Upper CIn","Chum",1990,11125,5900,112
"10861","Upper CIn","Chum",1991,15045,8240,112
"10872","Upper CIn","Chum",1992,6855,8000,112
"10882","Upper CIn","Chum",1993,9292,1272,112
"10892","Upper CIn","Chum",1994,4040,4350,112
"10902","Upper CIn","Chum",1995,7261,3950,112
"10913","Upper CIn","Chum",1996,34100,6715,112
"10922","Upper CIn","Chum",1997,18220,9190,112
"10932","Upper CIn","Chum",1998,9824,3490,112
"10942","Upper CIn","Chum",1999,9930,7140,112
"10952","Upper CIn","Chum",2000,15200,34100,112
"10962","Upper CIn","Chum",2001,5582,18220,112
"10972","Upper CIn","Chum",2002,10934,9824,112
"10982","Upper CIn","Chum",2003,12399,9930,112
"10992","Upper CIn","Chum",2004,16830,15200,112
"11002","Upper CIn","Chum",2005,11352,5570,112
"11013","Upper CIn","Chum",2006,18662,10900,112
"11022","Upper CIn","Chum",2007,12152,12390,112
"11032","Upper CIn","Chum",2008,7068,16400,112
"11082","Alitak","Chum",1978,223443,36059,113
"11092","Alitak","Chum",1979,225103,10165,113
"11102","Alitak","Chum",1980,152999,86075,113
"11113","Alitak","Chum",1981,127028,52310,113
"11122","Alitak","Chum",1982,101277,121900,113
"11132","Alitak","Chum",1983,97727,117317,113
"11142","Alitak","Chum",1984,105001,68075,113
"11152","Alitak","Chum",1985,61518,42268,113
"11162","Alitak","Chum",1986,59027,25634,113
"11172","Alitak","Chum",1987,182204,38000,113
"11182","Alitak","Chum",1988,63371,11600,113
"11192","Alitak","Chum",1989,72551,41599,113
"11202","Alitak","Chum",1990,161023,8721,113
"11212","Alitak","Chum",1991,163885,99187,113
"11222","Alitak","Chum",1992,86653,28772,113
"11232","Alitak","Chum",1993,103249,18912,113
"11242","Alitak","Chum",1994,79210,48827,113
"11252","Alitak","Chum",1995,119778,58661,113
"11262","Alitak","Chum",1996,121066,21381,113
"11272","Alitak","Chum",1997,81646,17474,113
"11282","Alitak","Chum",1998,37840,38656,113
"11292","Alitak","Chum",1999,92433,40778,113
"11302","Alitak","Chum",2000,64262,53843,113
"11313","Alitak","Chum",2001,69947,29086,113
"11321","Alitak","Chum",2002,57519,27642,113
"11331","Alitak","Chum",2003,72431,60525,113
"11341","Alitak","Chum",2004,83194,25906,113
"11351","Alitak","Chum",2005,99347,47100,113
"11362","Alitak","Chum",2006,36736,10600,113
"11372","Alitak","Chum",2007,64899,24500,113
"11422","E Kod","Chum",1978,466138,65139,114
"11432","E Kod","Chum",1979,455532,169495,114
"11442","E Kod","Chum",1980,269302,165510,114
"11452","E Kod","Chum",1981,173358,204070,114
"11462","E Kod","Chum",1982,120240,144720,114
"11472","E Kod","Chum",1983,133206,150657,114
"11482","E Kod","Chum",1984,260173,110360,114
"11492","E Kod","Chum",1985,223645,129500,114
"11502","E Kod","Chum",1986,133613,62973,114
"11513","E Kod","Chum",1987,527808,42600,114
"11522","E Kod","Chum",1988,216435,44080,114
"11532","E Kod","Chum",1989,164550,223645,114
"11542","E Kod","Chum",1990,212298,46870,114
"11552","E Kod","Chum",1991,343191,220951,114
"11562","E Kod","Chum",1992,70289,32085,114
"11572","E Kod","Chum",1993,161109,56650,114
"11582","E Kod","Chum",1994,45063,44170,114
"11592","E Kod","Chum",1995,267651,21353,114
"11602","E Kod","Chum",1996,260295,27365,114
"11613","E Kod","Chum",1997,198351,26525,114
"11622","E Kod","Chum",1998,250257,17925,114
"11632","E Kod","Chum",1999,149598,87705,114
"11642","E Kod","Chum",2000,110369,42100,114
"11652","E Kod","Chum",2001,111197,18750,114
"11662","E Kod","Chum",2002,574595,68400,114
"11672","E Kod","Chum",2003,271410,68700,114
"11682","E Kod","Chum",2004,311556,58500,114
"11692","E Kod","Chum",2005,327005,49300,114
"11702","E Kod","Chum",2006,180749,328700,114
"11713","E Kod","Chum",2007,238767,90650,114
"11762","SW Kod","Chum",1978,93146,160339,115
"11772","SW Kod","Chum",1979,86109,97141,115
"11782","SW Kod","Chum",1980,104400,96108,115
"11792","SW Kod","Chum",1981,12555,97000,115
"11801","SW Kod","Chum",1982,148798,63675,115
"11812","SW Kod","Chum",1983,37521,85189,115
"11821","SW Kod","Chum",1984,87616,80172,115
"11831","SW Kod","Chum",1985,7298,1502,115
"11841","SW Kod","Chum",1986,151012,92218,115
"11851","SW Kod","Chum",1987,85528,12200,115
"11861","SW Kod","Chum",1988,103466,58900,115
"11871","SW Kod","Chum",1989,48874,7279,115
"11881","SW Kod","Chum",1990,70613,118657,115
"11891","SW Kod","Chum",1991,131957,51765,115
"11901","SW Kod","Chum",1992,87975,43874,115
"11912","SW Kod","Chum",1993,15811,1978,115
"11921","SW Kod","Chum",1994,78677,12538,115
"11931","SW Kod","Chum",1995,145480,35191,115
"11941","SW Kod","Chum",1996,84707,7757,115
"11951","SW Kod","Chum",1997,52419,3778,115
"11961","SW Kod","Chum",1998,79826,26596,115
"11971","SW Kod","Chum",1999,41403,73850,115
"11981","SW Kod","Chum",2000,80113,15697,115
"11991","SW Kod","Chum",2001,9451,1482,115
"12001","SW Kod","Chum",2002,38797,55838,115
"12012","SW Kod","Chum",2003,27947,12900,115
"12021","SW Kod","Chum",2004,12302,10243,115
"12031","SW Kod","Chum",2005,1988,2000,115
"12041","SW Kod","Chum",2006,20799,21400,115
"12051","SW Kod","Chum",2007,19672,300,115
"12103","NE Kod","Chum",1978,87203,10261,116
"12113","NE Kod","Chum",1979,35905,11750,116
"12121","NE Kod","Chum",1980,41404,17900,116
"12131","NE Kod","Chum",1981,57474,3710,116
"12141","NE Kod","Chum",1982,32225,50715,116
"12151","NE Kod","Chum",1983,37056,24100,116
"12161","NE Kod","Chum",1984,103181,30600,116
"12171","NE Kod","Chum",1985,17679,37110,116
"12181","NE Kod","Chum",1986,17983,21002,116
"12191","NE Kod","Chum",1987,49333,7643,116
"12201","NE Kod","Chum",1988,27831,31501,116
"12213","NE Kod","Chum",1989,13416,17679,116
"12221","NE Kod","Chum",1990,27081,12300,116
"12231","NE Kod","Chum",1991,43438,22116,116
"12241","NE Kod","Chum",1992,6433,10605,116
"12251","NE Kod","Chum",1993,37549,10422,116
"12261","NE Kod","Chum",1994,8152,8450,116
"12271","NE Kod","Chum",1995,17108,9843,116
"12281","NE Kod","Chum",1996,18675,4100,116
"12291","NE Kod","Chum",1997,17934,7808,116
"12301","NE Kod","Chum",1998,29719,7250,116
"12313","NE Kod","Chum",1999,19612,2031,116
"12321","NE Kod","Chum",2000,26794,8600,116
"12331","NE Kod","Chum",2001,8759,16600,116
"12341","NE Kod","Chum",2002,34487,13200,116
"12351","NE Kod","Chum",2003,27280,4500,116
"12361","NE Kod","Chum",2004,6833,2156,116
"12371","NE Kod","Chum",2005,37253,7300,116
"12381","NE Kod","Chum",2006,18000,16500,116
"12391","NE Kod","Chum",2007,32845,21100,116
"12441","NW Kod","Chum",1978,560371,47700,117
"12451","NW Kod","Chum",1979,535388,75200,117
"12461","NW Kod","Chum",1980,210613,43050,117
"12471","NW Kod","Chum",1981,276352,99100,117
"12481","NW Kod","Chum",1982,660420,147700,117
"12491","NW Kod","Chum",1983,305733,169225,117
"12501","NW Kod","Chum",1984,729033,75600,117
"12511","NW Kod","Chum",1985,417134,61600,117
"12521","NW Kod","Chum",1986,211693,162890,117
"12531","NW Kod","Chum",1987,407085,76950,117
"12541","NW Kod","Chum",1988,357683,192550,117
"12551","NW Kod","Chum",1989,272828,417100,117
"12561","NW Kod","Chum",1990,303888,43920,117
"12571","NW Kod","Chum",1991,679465,123503,117
"12581","NW Kod","Chum",1992,333893,131710,117
"12591","NW Kod","Chum",1993,252630,53825,117
"12601","NW Kod","Chum",1994,149662,52950,117
"12611","NW Kod","Chum",1995,242809,104800,117
"12621","NW Kod","Chum",1996,448553,84900,117
"12631","NW Kod","Chum",1997,430251,70900,117
"12641","NW Kod","Chum",1998,245503,28250,117
"12651","NW Kod","Chum",1999,330136,53300,117
"12661","NW Kod","Chum",2000,507739,145800,117
"12671","NW Kod","Chum",2001,265604,112550,117
"12681","NW Kod","Chum",2002,395142,41200,117
"12691","NW Kod","Chum",2003,202116,67700,117
"12701","NW Kod","Chum",2004,242571,30700,117
"12711","NW Kod","Chum",2005,402213,36150,117
"12721","NW Kod","Chum",2006,234581,41800,117
"12731","NW Kod","Chum",2007,194820,29510,117
"12781","Mainland Kod","Chum",1978,769158,119850,118
"12791","Mainland Kod","Chum",1979,512668,177310,118
"12801","Mainland Kod","Chum",1980,467210,367250,118
"12811","Mainland Kod","Chum",1981,311289,238850,118
"12821","Mainland Kod","Chum",1982,645644,453148,118
"12833","Mainland Kod","Chum",1983,456832,238810,118
"12843","Mainland Kod","Chum",1984,577954,246450,118
"12853","Mainland Kod","Chum",1985,346200,263100,118
"12863","Mainland Kod","Chum",1986,407848,245175,118
"12871","Mainland Kod","Chum",1987,556648,225600,118
"12881","Mainland Kod","Chum",1988,327180,185800,118
"12891","Mainland Kod","Chum",1989,136027,346200,118
"12901","Mainland Kod","Chum",1990,260065,207200,118
"12911","Mainland Kod","Chum",1991,228774,334100,118
"12921","Mainland Kod","Chum",1992,199008,213100,118
"12931","Mainland Kod","Chum",1993,115228,51790,118
"12941","Mainland Kod","Chum",1994,128314,169100,118
"12951","Mainland Kod","Chum",1995,376272,127900,118
"12961","Mainland Kod","Chum",1996,562674,158650,118
"12971","Mainland Kod","Chum",1997,404545,80300,118
"12981","Mainland Kod","Chum",1998,210652,103050,118
"12991","Mainland Kod","Chum",1999,278326,166200,118
"13001","Mainland Kod","Chum",2000,391038,367650,118
"13011","Mainland Kod","Chum",2001,72402,196100,118
"13021","Mainland Kod","Chum",2002,533279,120975,118
"13031","Mainland Kod","Chum",2003,135013,73800,118
"13041","Mainland Kod","Chum",2004,285810,241645,118
"13051","Mainland Kod","Chum",2005,212913,22500,118
"13061","Mainland Kod","Chum",2006,299840,346140,118
"13071","Mainland Kod","Chum",2007,240868,82600,118
"13121","Perryville","Chum",1962,28300,10500,119
"1313","Perryville","Chum",1963,7400,7000,119
"1314","Perryville","Chum",1964,15800,26000,119
"1315","Perryville","Chum",1965,22100,7000,119
"1316","Perryville","Chum",1966,39300,20400,119
"1317","Perryville","Chum",1967,70900,5700,119
"1318","Perryville","Chum",1968,23800,1800,119
"1319","Perryville","Chum",1969,9300,1000,119
"1320","Perryville","Chum",1970,12500,13000,119
"13213","Perryville","Chum",1971,20500,30000,119
"1322","Perryville","Chum",1972,24600,11500,119
"1323","Perryville","Chum",1973,18800,9300,119
"1324","Perryville","Chum",1974,37400,12500,119
"1325","Perryville","Chum",1975,39700,20500,119
"1326","Perryville","Chum",1976,74102,8900,119
"1327","Perryville","Chum",1977,70594,15400,119
"1328","Perryville","Chum",1978,46181,5300,119
"1329","Perryville","Chum",1979,30841,12800,119
"1330","Perryville","Chum",1980,46482,29100,119
"13313","Perryville","Chum",1981,13990,19300,119
"1332","Perryville","Chum",1982,44721,23600,119
"1333","Perryville","Chum",1983,26673,8200,119
"1334","Perryville","Chum",1984,82605,46000,119
"1335","Perryville","Chum",1985,15900,12900,119
"1336","Perryville","Chum",1986,81537,7700,119
"1337","Perryville","Chum",1987,431794,9800,119
"1338","Perryville","Chum",1988,77479,41400,119
"1339","Perryville","Chum",1989,91536,15900,119
"1340","Perryville","Chum",1990,160025,55800,119
"13413","Perryville","Chum",1991,227553,343200,119
"1342","Perryville","Chum",1992,148976,40300,119
"1343","Perryville","Chum",1993,155791,66800,119
"1344","Perryville","Chum",1994,246348,126000,119
"1345","Perryville","Chum",1995,121831,134600,119
"1346","Perryville","Chum",1996,54696,132000,119
"1347","Perryville","Chum",1997,82760,152800,119
"1348","Perryville","Chum",1998,32137,214500,119
"1349","Perryville","Chum",1999,66247,117300,119
"1350","Perryville","Chum",2000,38492,51900,119
"13513","Perryville","Chum",2001,61316,67800,119
"1352","Perryville","Chum",2002,29000,32020,119
"1353","Perryville","Chum",2003,122615,64331,119
"1354","Perryville","Chum",2004,92164,38492,119
"1355","Perryville","Chum",2005,39192,61250,119
"1356","Perryville","Chum",2006,85393,29000,119
"1357","Perryville","Chum",2007,71994,122280,119
"1362","W Chig","Chum",1962,85800,83100,120
"1363","W Chig","Chum",1963,57600,10000,120
"1364","W Chig","Chum",1964,99700,37000,120
"1365","W Chig","Chum",1965,64400,25000,120
"1366","W Chig","Chum",1966,189300,12000,120
"1367","W Chig","Chum",1967,361600,24000,120
"1368","W Chig","Chum",1968,77500,9600,120
"1369","W Chig","Chum",1969,35600,27600,120
"1370","W Chig","Chum",1970,42600,49700,120
"1371","W Chig","Chum",1971,44200,184100,120
"1372","W Chig","Chum",1972,88100,59000,120
"1373","W Chig","Chum",1973,158400,35600,120
"1374","W Chig","Chum",1974,73300,39400,120
"1375","W Chig","Chum",1975,124800,43400,120
"1376","W Chig","Chum",1976,148368,55000,120
"1377","W Chig","Chum",1977,291879,70400,120
"1378","W Chig","Chum",1978,288699,27300,120
"1379","W Chig","Chum",1979,122059,42500,120
"1380","W Chig","Chum",1980,99164,56500,120
"1381","W Chig","Chum",1981,45304,70300,120
"1382","W Chig","Chum",1982,79370,35400,120
"1383","W Chig","Chum",1983,106598,20100,120
"1384","W Chig","Chum",1984,130130,73800,120
"1385","W Chig","Chum",1985,7400,34600,120
"1386","W Chig","Chum",1986,120403,5300,120
"1387","W Chig","Chum",1987,136703,19700,120
"1388","W Chig","Chum",1988,118766,27400,120
"1389","W Chig","Chum",1989,39045,7400,120
"1390","W Chig","Chum",1990,117116,28800,120
"1391","W Chig","Chum",1991,203973,38100,120
"1392","W Chig","Chum",1992,80803,53300,120
"1393","W Chig","Chum",1993,76780,14000,120
"13941","W Chig","Chum",1994,72025,23000,120
"13951","W Chig","Chum",1995,53389,45700,120
"13961","W Chig","Chum",1996,47523,44500,120
"13971","W Chig","Chum",1997,72966,60500,120
"13981","W Chig","Chum",1998,57419,30600,120
"13991","W Chig","Chum",1999,78933,16300,120
"14001","W Chig","Chum",2000,3100,12700,120
"14013","W Chig","Chum",2001,23054,35500,120
"14021","W Chig","Chum",2002,55096,17082,120
"14031","W Chig","Chum",2003,73443,39050,120
"14041","W Chig","Chum",2004,109318,3100,120
"14051","W Chig","Chum",2005,125431,22000,120
"14061","W Chig","Chum",2006,224311,6000,120
"14071","W Chig","Chum",2007,84363,26500,120
"14121","Central Chig","Chum",1962,30900,40400,121
"14131","Central Chig","Chum",1963,27100,34000,121
"14141","Central Chig","Chum",1964,18700,24200,121
"14151","Central Chig","Chum",1965,9700,19200,121
"14161","Central Chig","Chum",1966,52000,10000,121
"14171","Central Chig","Chum",1967,42800,17200,121
"14181","Central Chig","Chum",1968,15800,14500,121
"14191","Central Chig","Chum",1969,12400,6500,121
"14201","Central Chig","Chum",1970,31600,23400,121
"14213","Central Chig","Chum",1971,22000,29100,121
"14221","Central Chig","Chum",1972,21200,14200,121
"14231","Central Chig","Chum",1973,18200,12200,121
"14241","Central Chig","Chum",1974,24100,18100,121
"14251","Central Chig","Chum",1975,56200,18800,121
"14261","Central Chig","Chum",1976,73102,17800,121
"14271","Central Chig","Chum",1977,186830,9300,121
"14281","Central Chig","Chum",1978,83069,13800,121
"14291","Central Chig","Chum",1979,26815,44800,121
"14301","Central Chig","Chum",1980,43550,34200,121
"14313","Central Chig","Chum",1981,14842,26100,121
"14321","Central Chig","Chum",1982,60502,49400,121
"14331","Central Chig","Chum",1983,26937,17000,121
"14341","Central Chig","Chum",1984,95116,35400,121
"14351","Central Chig","Chum",1985,34734,9600,121
"14361","Central Chig","Chum",1986,141741,31000,121
"14371","Central Chig","Chum",1987,69429,17500,121
"14381","Central Chig","Chum",1988,218669,55800,121
"14391","Central Chig","Chum",1989,82706,34700,121
"14401","Central Chig","Chum",1990,172152,28000,121
"14411","Central Chig","Chum",1991,151566,18000,121
"14421","Central Chig","Chum",1992,92093,173100,121
"14431","Central Chig","Chum",1993,169959,39400,121
"14441","Central Chig","Chum",1994,75191,102600,121
"1445","Central Chig","Chum",1995,107895,44500,121
"1446","Central Chig","Chum",1996,89604,45100,121
"1447","Central Chig","Chum",1997,120632,65700,121
"1448","Central Chig","Chum",1998,21258,32000,121
"14491","Central Chig","Chum",1999,54495,32400,121
"14501","Central Chig","Chum",2000,30316,22700,121
"14513","Central Chig","Chum",2001,164429,36500,121
"14521","Central Chig","Chum",2002,12905,11615,121
"14531","Central Chig","Chum",2003,44795,43191,121
"14541","Central Chig","Chum",2004,57980,30310,121
"14551","Central Chig","Chum",2005,82699,159100,121
"14561","Central Chig","Chum",2006,243501,3450,121
"14571","Central Chig","Chum",2007,149080,25200,121
"14621","E Chig","Chum",1962,188100,79600,122
"14631","E Chig","Chum",1963,114200,55200,122
"14641","E Chig","Chum",1964,173100,165400,122
"14651","E Chig","Chum",1965,70200,58000,122
"14661","E Chig","Chum",1966,367100,58000,122
"14671","E Chig","Chum",1967,321500,89800,122
"14681","E Chig","Chum",1968,135100,63000,122
"14691","E Chig","Chum",1969,60300,66500,122
"14701","E Chig","Chum",1970,76600,126000,122
"14713","E Chig","Chum",1971,41300,219200,122
"14721","E Chig","Chum",1972,132300,107400,122
"14731","E Chig","Chum",1973,56000,59100,122
"14741","E Chig","Chum",1974,73300,76300,122
"14751","E Chig","Chum",1975,115600,41300,122
"14761","E Chig","Chum",1976,163805,122300,122
"14771","E Chig","Chum",1977,234668,54500,122
"14781","E Chig","Chum",1978,209913,55800,122
"14791","E Chig","Chum",1979,58450,79500,122
"14801","E Chig","Chum",1980,235834,107000,122
"14813","E Chig","Chum",1981,5764,126000,122
"14821","E Chig","Chum",1982,26380,145400,122
"14831","E Chig","Chum",1983,47190,50200,122
"14841","E Chig","Chum",1984,299411,214700,122
"14851","E Chig","Chum",1985,74303,4900,122
"14861","E Chig","Chum",1986,167163,8500,122
"14871","E Chig","Chum",1987,75325,38300,122
"14881","E Chig","Chum",1988,368109,221900,122
"14891","E Chig","Chum",1989,156357,74300,122
"14901","E Chig","Chum",1990,133533,139700,122
"14911","E Chig","Chum",1991,120874,70400,122
"14921","E Chig","Chum",1992,150337,306900,122
"1493","E Chig","Chum",1993,301397,135200,122
"1494","E Chig","Chum",1994,102880,129200,122
"1495","E Chig","Chum",1995,178432,112800,122
"1496","E Chig","Chum",1996,224045,130500,122
"1497","E Chig","Chum",1997,457811,290000,122
"14981","E Chig","Chum",1998,175363,97700,122
"14991","E Chig","Chum",1999,152904,167100,122
"15001","E Chig","Chum",2000,277240,216000,122
"15013","E Chig","Chum",2001,36352,406900,122
"15021","E Chig","Chum",2002,54716,174850,122
"15031","E Chig","Chum",2003,65851,152854,122
"15041","E Chig","Chum",2004,116045,277240,122
"15051","E Chig","Chum",2005,198700,36350,122
"15061","E Chig","Chum",2006,176861,53940,122
"15071","E Chig","Chum",2007,228989,58000,122
"15121","SW-Unimak","Chum",1962,103200,160800,123
"15131","SW-Unimak","Chum",1963,54600,183700,123
"15141","SW-Unimak","Chum",1964,135000,294000,123
"15151","SW-Unimak","Chum",1965,81000,24200,123
"15161","SW-Unimak","Chum",1966,174054,67200,123
"15171","SW-Unimak","Chum",1967,353768,50100,123
"15181","SW-Unimak","Chum",1968,171221,87400,123
"15191","SW-Unimak","Chum",1969,94041,37700,123
"15201","SW-Unimak","Chum",1970,102817,108800,123
"15213","SW-Unimak","Chum",1971,33609,144100,123
"15221","SW-Unimak","Chum",1972,116814,109500,123
"15231","SW-Unimak","Chum",1973,291630,81600,123
"15241","SW-Unimak","Chum",1974,297513,87500,123
"15251","SW-Unimak","Chum",1975,206826,33100,123
"15261","SW-Unimak","Chum",1976,289941,101900,123
"15271","SW-Unimak","Chum",1977,386798,274000,123
"15281","SW-Unimak","Chum",1978,439561,214300,123
"15291","SW-Unimak","Chum",1979,438745,108400,123
"15301","SW-Unimak","Chum",1980,738330,120800,123
"15313","SW-Unimak","Chum",1981,594632,146800,123
"15321","SW-Unimak","Chum",1982,721697,183900,123
"15331","SW-Unimak","Chum",1983,471000,117600,123
"15341","SW-Unimak","Chum",1984,779578,253700,123
